title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
食盘 |真皮粒面皮包 |库鲁,牛奶，准备好了,16,https://cf.shopee.co.th/file/th-11134207-81ztd-mn9upvexs9hea2,http://shopee.co.th/product/1351070844/42958936987,女包,手提包,IVCN202609040654,391227048670,https://detail.1688.com/offer/834305507523.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=aca00bed8331841ebe24985e15f5ea07&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1511AEBFB0C36876109DEFF4C5DACAD4A13C0FB10B64688F6ED3661446B8F6B7C348394BC3CC3C62B9992F8828C4BE892D906455F67897CC1756EB25D94A5C83768D2FEEE97C971A26B9563872CF55C024D4D3C9A136A59718A7B75295A23322DA57FC8B8A88FB521BF5BC9B0B373F6B63D577546297CDFC91971C9B9E615AAFDFA409BCA4BABD43C%26cbu_cps_trace_flag%3Dwrite,P1,9月寻品,42958936987,17.6,高流量,1
HERMILE Hailey 单肩包：一款精致优雅的单肩包。,棕色的,108.84,https://cf.shopee.co.th/file/th-11134207-81zte-mj4ak2ubysjra1,http://shopee.co.th/product/94029165/42962159267,女包,手提包,IVCN202608256515,287283768927,https://detail.1688.com/offer/754513242189.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,42962159267,108.84,高流量,1
Rally City 手提包：一款带拉链的皮革手提包/单肩包。,TOTE CITY，黑色，仅包。,50,https://cf.shopee.co.th/file/th-11134207-81ztd-mdvl11e18ljb05,http://shopee.co.th/product/150321727/42964180654,女包,手提包,IVCN202608256517,276252547512,https://detail.1688.com/offer/963266442124.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,42964180654,52.45,高流量,1
BAGSMART 休闲手机包 斜挎包 防水单肩包 小钱包袋,黑色（包+肩带）,17.84,https://cf.shopee.ph/file/ph-11134207-81zto-mejpamw23bpgd1,http://shopee.ph/product/1106371994/42968657627,女包,斜挎包,IVCN202607022746,306530708800,https://detail.1688.com/offer/934022192642.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,42968657627,17.84,高流量,1
可折叠桌面钱包挂钩，带防滑垫和登山扣，可作桌面即时包包挂架,黑色的,6.03,https://cf.shopee.ph/file/sg-11134201-82609-mj9vd8650d8m47,http://shopee.ph/product/601584594/42976474497,女包,包配件,IVCN2026072113279,310140626951,https://detail.1688.com/offer/851194983076.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,42976474497,6.03,高流量,1
（现货）波点大吐司 - 波点水桶包，纯素皮革 - The Pastry Studio,POLKADOT 现货供应，可立即发货，接受信用卡/先享后付。,25,https://cf.shopee.co.th/file/th-11134207-81ztp-miok8lflryf7f8,http://shopee.co.th/product/1137866387/42977539221,女包,手提包,IVCN202608256519,188793127633,https://detail.1688.com/offer/909811693922.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i150&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,42977539221,27.5,高流量,2
PEROTA “Sweetie Woc” 链条钱包,黑色的,38,https://cf.shopee.co.th/file/th-11134207-81ztp-mm70ft8tpfk004,http://shopee.co.th/product/84868/42979460747,女包,斜挎包,IVCN202607237686,325676379593,https://detail.1688.com/offer/973729854360.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,42979460747,41.8,高流量,1
正在加载...,深黑色，32x13x15厘米,82.45,https://cf.shopee.co.th/file/sg-11134201-81zwa-mn5em6ndecjla3,http://shopee.co.th/product/1514603274/42980146920,女包,斜挎包,IVCN202609022135,345799236250,https://detail.1688.com/offer/1047348334304.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,42980146920,82.45,高流量,1
NF25043 NEFOUND Bestie 迷你手提包，优质麂皮，结构化设计，带小袋。,黑色的,25.29,https://cf.shopee.co.th/file/th-11134207-81ztd-moqn6rs43bb616,http://shopee.co.th/product/1581571607/42981240679,女包,手提包,IVCN202607307393,390978685233,https://detail.1688.com/offer/1067694633662.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=20b8f1b02d134b439ede5eb87b38bd47&sessionid=ae3ae637f154489c900057b28807f9ab,P1,9月寻品,42981240679,27.82,高流量,2
BELLEZZA PURA 手提包 防震笔记本电脑包 电脑/iPad保护套 防水笔记本电脑内胆包 笔记本电脑文件夹 拉链单肩包 办公学习两用,灰色的,24.25,https://cf.shopee.ph/file/cn-11134207-7ras8-mc6614l8fhaj31,http://shopee.ph/product/820817707/43008447501,女包,电脑包,IVCN202608256522,270712141936,https://detail.1688.com/offer/1039226876640.html?spm=a26352.b28411319/2508.0.0,P1,9月寻品,43008447501,24.25,高流量,3
粉色清爽水果迷你包 l Hej Bonnie 官方,粉色清爽水果迷你包 l Hej Bonnie 官方,19.99,https://cf.shopee.co.th/file/th-11134207-7ra0t-mdesv4me76gu32,http://shopee.co.th/product/1499727951/43009025638,女包,包配件,IVCN202608256525,178992058307,https://detail.1688.com/offer/675502429771.html?spm=a26352.b28411319.offerlist.6.2d221e6261CVmL,P1,9月寻品,43009025638,21.99,高流量,1
【清仓特卖】MOSSDOOM 女士包包 Sylvie 百搭可爱多功能轻便褶皱可调节肩带单肩斜挎包,紫色的,33.95,https://cf.shopee.ph/file/cn-11134207-820l4-mp7fg7yj2kn420,http://shopee.ph/product/1012199231/43020750308,女包,斜挎包,IVCN202608256527,266694009159,https://detail.1688.com/offer/980014365435.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i31&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43020750308,33.95,高流量,1
猴子包，常规尼龙包，大容量旅行背包 21305,8 冷霜蓝,92.12,https://cf.shopee.vn/file/tw-11134201-23030-a0qpualpn6nv3a,http://shopee.vn/product/801670107/43023360914,女包,双肩包,IVCN202609022137,259004672399,https://detail.1688.com/offer/1072026958283.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43023360914,92.12,高流量,1
SHELUCK 新款包包，时尚设计，手提包/单肩包，轻便，Jenny 包款，货号 LS2190。,灰色的,19.52,https://cf.shopee.co.th/file/th-11134207-81ztj-mpnv8ug5rrb683,http://shopee.co.th/product/987292811/43026923651,女包,手提包,IVCN202608256529,310236940818,https://detail.1688.com/offer/992372888386.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,43026923651,19.52,高流量,1
中号 Jenar 包 - AMRETA - 女士包 - 手提包 - 单肩包 - 斜挎包 - 11 英寸笔记本电脑包,咖啡,41.41,https://cf.shopee.com.my/file/id-11134207-7rbk3-mal2mihg4v6h09,http://shopee.com.my/product/423212319/43054396013,女包,斜挎包,IVCN202608256531,295372156676,https://detail.1688.com/offer/973361626816.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43054396013,41.41,高流量,1
Andiamo 大号手提包 - 高级 PU 皮革，配有 2 条肩带/手提包,黑色的,33,https://cf.shopee.vn/file/vn-11134207-81ztc-mqz7yvvstmo609,http://shopee.vn/product/1190934952/43057570410,女包,斜挎包,IVCN202607237156,305642826996,https://detail.1688.com/offer/948659428985.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i26&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43057570410,36.3,高流量,1
正品 Anello Retro 新款 AHB3771-72，日本进口。每个包都带有防伪标签。,粉色，迷你尺寸，Anello。,60,https://cf.shopee.co.th/file/th-11134207-7ra0u-mc3ay1ue0l7730,http://shopee.co.th/product/498666198/43058242305,女包,双肩包,IVCN202608256533,265705102232,https://detail.1688.com/offer/566377362798.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43058242305,66,高流量,2
一套50个袋子，15x15厘米，100%纯棉。,一套50个袋子，15x15厘米，100%纯棉。,27,https://cf.shopee.com.br/file/br-11134201-820ln-mqyapd6fhszo2a,http://shopee.com.br/product/774026879/43080941468,女包,托特包,IVCN202609022139,320930329009,https://detail.1688.com/offer/815905595284.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43080941468,29.7,高流量,1
[MGG 70K] 大号单肩包，26厘米，5种颜色，真皮材质，高品质金色五金配件。,黑色，26厘米,150.5,https://cf.shopee.vn/file/vn-11134207-7ras8-mbmoq8v3k2k4e8,http://shopee.vn/product/188338047/43106745453,女包,斜挎包,IVCN202607022757,157878194496,https://detail.1688.com/offer/1000971403324.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43106745453,150.5,高流量,1
VS 女性魅力 卓越风格 精致现代,罗莎,34.63,https://cf.shopee.com.br/file/sg-11134201-7rdyj-mdq5fg9nl5us21,http://shopee.com.br/product/1537662624/43114537288,女包,托特包,IVCN202608256536,276199689132,https://detail.1688.com/offer/1050754194840.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43114537288,34.63,高流量,1
100% 全新卡包 超薄多卡折叠按扣式女士卡包,4,45,https://cf.shopee.com.my/file/sg-11134201-824g5-mdyg7nnspxxh60,http://shopee.com.my/product/1435745606/43115476212,女包,钱包,IVCN202608256538,149264887714,https://detail.1688.com/offer/994433336844.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43115476212,48.53,高流量,1
AS ZAZA 手提包 手提包 纯素皮革,黑色，无包装盒,17.94,https://cf.shopee.com.my/file/my-11134207-820lf-mipbnln927lzd2,http://shopee.com.my/product/1105586429/43167250023,女包,托特包,IVCN202608256540,216258394894,https://detail.1688.com/offer/991543080593.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i52&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43167250023,17.94,高流量,2
CLN OG Fhaye 带纸袋,正在加载...,75,https://cf.shopee.ph/file/ph-11134207-820l7-mpm30ppn1cem61,http://shopee.ph/product/34493103/43181820154,女包,其他,IVCN202609040656,441076518467,https://detail.1688.com/offer/1054856026015.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,43181820154,82.5,高流量,5
GLISS - G*卡包：一款色彩鲜艳的卡包，设有5个卡槽，最多可容纳8张卡片。提供多种皮革款式可选。,黑粒面,35,https://cf.shopee.co.th/file/th-11134207-81ztl-mkam9bwohiir95,http://shopee.co.th/product/177526887/43220346632,女包,钱包,IVCN202609022141,262387167926,https://detail.1688.com/offer/1043373246788.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43220346632,38.5,高流量,1
现货！Anello 女士时尚背包，型号 970，防水面料，多隔层设计，大容量主隔层，可装很多物品，适合各种风格。,01 咖啡，M,35,https://cf.shopee.co.th/file/th-11134207-81zte-mqbblbgvprt83f,http://shopee.co.th/product/165176661/43228023489,女包,双肩包,IVCN202608256543,360433387840,https://detail.1688.com/offer/934184155029.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43228023489,38.5,高流量,5
Paralios 手工制作的星星和波点钥匙扣/包饰 - 波点,薄荷绿,1.95,https://cf.shopee.vn/file/vn-11134207-81ztc-mlzw7cvf4jr8d8,http://shopee.vn/product/20130322/43228517095,女包,包配件,IVCN202609040662,395590821550,https://detail.1688.com/offer/1042756843429.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,9月寻品,43228517095,2.15,高流量,1
SEEME Gigi 双喜卡包 - 一款功能齐全、隔层宽敞的卡包。,奶油,11.5,https://cf.shopee.vn/file/vn-11134207-7ras8-mamo1lav27knd0,http://shopee.vn/product/406155138/43253342700,女包,钱包,IVCN202608256548,260277828516,https://detail.1688.com/offer/736185465212.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43253342700,12.65,高流量,1
Jenar包 - AMRETA - 女士包 - 手提包 - 单肩包 - 斜挎包 - 14英寸笔记本电脑包,黑色的,85.94,https://cf.shopee.com.my/file/id-11134207-7rasg-m0sh20uxygxzaf,http://shopee.com.my/product/423212319/43254405487,女包,斜挎包,IVCN202608256550,285372156851,https://detail.1688.com/offer/1059398916384.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43254405487,85.94,高流量,2
可爱的小鱼依偎着黑猫毛绒娃娃包挂件手机可爱饰品,小黑猫 + 粗绳,2.81,https://cf.shopee.co.th/file/cn-11134207-7ras8-mberkqdnq3tt23,http://shopee.co.th/product/503918739/43255964427,女包,包配件,IVCN202608215968,253557167706,https://detail.1688.com/offer/944253899971.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,43255964427,2.81,高流量,1
大容量痛包可爱透明斜挎包DIY徽章展示单肩包卡哇伊三用痛包背包,黑色，无装饰,26.95,https://cf.shopee.ph/file/sg-11134201-7rdwz-mbxi8v5f0ndaeb,http://shopee.ph/product/1327855431/43258528711,女包,斜挎包,IVCN202608256553,270718569364,https://detail.1688.com/offer/910357804240.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43258528711,26.95,高流量,1
Sol de Gelo - 超细纤维皮革手提包 - Cocotte 包,谭,33,https://cf.shopee.co.th/file/th-11134207-81ztk-moih4ot9fthrbd,http://shopee.co.th/product/1757669070/43281066884,女包,手提包,IVCN202608270065,244240443734,https://detail.1688.com/offer/988384239448.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,9月寻品,43281066884,33,高流量,1
SEEME Oscar 钱包 - 迷你三折零钱包,黑色的,8.5,https://cf.shopee.vn/file/vn-11134207-7ras8-mamnq0cl6h1dd9,http://shopee.vn/product/406155138/43303337439,女包,钱包,IVCN202608256555,108696029903,https://detail.1688.com/offer/951372067423.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43303337439,9.35,高流量,4
【附赠皮革挂饰】Katashi かたし 拼图包 - 时尚拼图包 KATASHI (Ouithebrand),黑芝麻,29.85,https://cf.shopee.vn/file/vn-11134207-820l4-mdyjxygal8g7bd,http://shopee.vn/product/73016927/43313684147,女包,斜挎包,IVCN202608256560,248759105014,https://detail.1688.com/offer/964290608164.html?spm=a26352.b28411319.offerlist.11.785b1e62URc3l6,P0,9月寻品,43313684147,29.85,高流量,1
扁平PE材质行李箱包，光滑皮革材质，扁平行李箱造型,金色，无包装盒,27.3,https://cf.shopee.vn/file/vn-11134207-820l4-mee4z394qfbb93,http://shopee.vn/product/15434491/43318046308,女包,斜挎包,IVCN202608256562,261966239708,https://detail.1688.com/offer/980037124946.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43318046308,27.3,高流量,1
多卡位卡包（轻巧便携）,8 个卡槽,1.5,https://cf.shopee.ph/file/ph-11134207-81ztk-mgpce5f0nabsbe,http://shopee.ph/product/719826442/43326139546,女包,钱包,IVCN202608256564,395075278578,https://detail.1688.com/offer/952527535044.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i19&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43326139546,1.65,高流量,1
战马牌长柄大容量单肩手提包,黑色（30*14*24厘米）,65.36,https://cf.shopee.ph/file/sg-11134201-81zvs-mmyopf4k3r4656,http://shopee.ph/product/1742043238/43329982878,女包,斜挎包,IVCN202609022143,340770584352,https://detail.1688.com/offer/1014937625405.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43329982878,65.36,高流量,2
RACHEL SMITH Esther 三折中号钱包,黑色的,36,https://cf.shopee.com.my/file/my-11134207-820l6-mnwpxivh5q0z3b,http://shopee.com.my/product/408809887/43330499144,女包,钱包,IVCN202608256566,405861639065,https://detail.1688.com/offer/1057565019052.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43330499144,39.6,高流量,1
【⚡菲律宾现货】MAH 3144 活力背包,黑色的,41,https://cf.shopee.ph/file/ph-11134207-7rasa-mams2s644te094,http://shopee.ph/product/1445617113/43353360799,女包,双肩包,IVCN202609022146,216107733392,https://detail.1688.com/offer/874311715716.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=72059f6f3d2e4688b1ffa34332bcc8e1&sessionid=c384b1106fc84a479adb5f2b9a6eb28f,P0,9月寻品,43353360799,45.1,高流量,1
正在加载...,浅褐色的,43.53,https://cf.shopee.co.th/file/th-11134207-81zti-mlx7hqrqvklddb,http://shopee.co.th/product/76748557/43355161487,女包,斜挎包,IVCN202609022148,243536577833,https://detail.1688.com/offer/1025696938085.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43355161487,43.53,高流量,1
DTALES 罗马真牛皮包。触感柔软，越用越有型。,巧克力,135,https://cf.shopee.co.th/file/th-11134207-81ztl-mqq3dyqhmv4e90,http://shopee.co.th/product/26817004/43376210678,女包,斜挎包,IVCN202608256568,302132651250,https://detail.1688.com/offer/966068860231.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43376210678,148.5,高流量,2
（店铺实拍照片）LYN NEW GASTTONIA RITA GLITTER 包包，饰有闪亮亮片，配有斜挎肩带。,粉红,39.68,https://cf.shopee.vn/file/vn-11134207-81ztc-mlfswzb9xwjz03,http://shopee.vn/product/1103230082/43378322985,女包,斜挎包,IVCN202608256571,179135083802,https://detail.1688.com/offer/1007767296623.html?spm=a26352.b28411319/2508.0.0,P0,9月寻品,43378322985,39.68,高流量,1
Merge官方 - Merge拳击沙袋（现货）,银强,88.2,https://cf.shopee.co.th/file/th-11134207-81ztc-mmr3q4mowft0c7,http://shopee.co.th/product/811332648/43379808510,女包,斜挎包,IVCN202608256573,310740083508,https://detail.1688.com/offer/952206986076.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43379808510,97.02,高流量,1
SHELUCK 新品上市！SHELUCK 品牌肩包，型号 LS2182。,卡其奶油色,17.07,https://cf.shopee.co.th/file/th-11134207-7ra0m-md2lpxuq5u4l7c,http://shopee.co.th/product/987292811/43461666685,女包,斜挎包,IVCN202608256575,285978621753,https://detail.1688.com/offer/898913091572.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,9月寻品,43461666685,17.07,高流量,2
